"Function","Entry","RefAddr","Address","Symbol","Kind","Value","CopiedPath"
"FUN_01268580","01268580","0126858a","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\CreateRestoreTabPanel.original.c"
"FUN_01268580","01268580","01268596","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\RestoreTab\CreateRestoreTabPanel.original.c"
"FUN_01268580","01268580","012685a1","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\CreateRestoreTabPanel.original.c"
"FUN_01268580","01268580","012685e0","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\RestoreTab\CreateRestoreTabPanel.original.c"
"FUN_01268580","01268580","012685e5","01bee890","DAT_01bee890","undefined4","0x0","decompiled\RestoreTab\CreateRestoreTabPanel.original.c"
"FUN_01268580","01268580","012687d7","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\CreateRestoreTabPanel.original.c"
"FUN_01268980","01268980","01268986","01bfe470","DAT_01bfe470","undefined4","0x0","decompiled\RestoreTab\InitializeRestoreTabPanel.original.c"
"FUN_01268e20","01268e20","01268e2a","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreTabLayout.original.c"
"FUN_01268e20","01268e20","01268e34","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\RestoreTab\BuildRestoreTabLayout.original.c"
"FUN_01268e20","01268e20","01268e44","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreTabLayout.original.c"
"FUN_01268e20","01268e20","01268e91","01bb9b2c","DAT_01bb9b2c","undefined8","0x3f8000003f800000","decompiled\RestoreTab\BuildRestoreTabLayout.original.c"
"FUN_01268e20","01268e20","01268e9b","01bfe468","DAT_01bfe468","undefined4","0x0","decompiled\RestoreTab\BuildRestoreTabLayout.original.c"
"FUN_01268e20","01268e20","01268ea0","01bfb258","DAT_01bfb258","undefined4","0x0","decompiled\RestoreTab\BuildRestoreTabLayout.original.c"
"FUN_01268e20","01268e20","01268eac","01bb9b34","DAT_01bb9b34","undefined4","0x3f800000","decompiled\RestoreTab\BuildRestoreTabLayout.original.c"
"FUN_01268e20","01268e20","01268eda","01ae8a8c","s_UPGRADESYSTEM_DATA_RESTORE_BTN_01ae8a8c","string","UPGRADESYSTEM_DATA_RESTORE_BTN","decompiled\RestoreTab\BuildRestoreTabLayout.original.c"
"FUN_01268e20","01268e20","01268f4e","01ae3e9c","s_System\Btn_Nor13.tga_01ae3e9c","string","System\Btn_Nor13.tga","decompiled\RestoreTab\BuildRestoreTabLayout.original.c"
"FUN_01268e20","01268e20","01268fb4","01ae8a6c","s_EquipSystem\Mail_List_Box_1.tga_01ae8a6c","string","EquipSystem\Mail_List_Box_1.tga","decompiled\RestoreTab\BuildRestoreTabLayout.original.c"
"FUN_01268e20","01268e20","01268fd0","01ae8ad0","s_Control_G\Popup\N2Dlg_Line.tga_01ae8ad0","string","Control_G\Popup\N2Dlg_Line.tga","decompiled\RestoreTab\BuildRestoreTabLayout.original.c"
"FUN_01268e20","01268e20","0126900f","01ae893c","s_Random_box\bar_arrow.png_01ae893c","string","Random_box\bar_arrow.png","decompiled\RestoreTab\BuildRestoreTabLayout.original.c"
"FUN_01268e20","01268e20","0126902b","01ae893c","s_Random_box\bar_arrow.png_01ae893c","string","Random_box\bar_arrow.png","decompiled\RestoreTab\BuildRestoreTabLayout.original.c"
"FUN_01268e20","01268e20","0126903a","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreTabLayout.original.c"
"FUN_012696e0","012696e0","012696fd","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","0126970b","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","0126971b","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269831","01b025d4","DAT_01b025d4","undefined4","0x3ea8a8a9","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269839","01bfe468","DAT_01bfe468","undefined4","0x0","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269855","01b026e0","DAT_01b026e0","undefined4","0x3f570a3d","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","0126986b","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269914","01bb9b2c","DAT_01bb9b2c","undefined8","0x3f8000003f800000","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","0126991f","01bb9b34","DAT_01bb9b34","undefined4","0x3f800000","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269927","01ae2c40","s_EquipSystem\Upgrade_Slot.tga_01ae2c40","string","EquipSystem\Upgrade_Slot.tga","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269952","01ae2c40","s_EquipSystem\Upgrade_Slot.tga_01ae2c40","string","EquipSystem\Upgrade_Slot.tga","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269957","01bfbd40","DAT_01bfbd40","undefined1","0x0","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","012699c1","01bee890","DAT_01bee890","undefined4","0x0","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","012699c7","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269a69","01bee890","DAT_01bee890","undefined4","0x0","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269a6f","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269aa1","01ae8aac","s_Item_Make\Make_ani_gauge_pixel.t_01ae8aac","string","Item_Make\Make_ani_gauge_pixel.tga","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269aab","01ae2c40","s_EquipSystem\Upgrade_Slot.tga_01ae2c40","string","EquipSystem\Upgrade_Slot.tga","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269ae7","019ec8ec","PTR_fmaxf_019ec8ec","pointer","76b78a90","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269b9a","01ae673c","DAT_01ae673c","undefined4","0x122b370","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269dc0","01bfe468","DAT_01bfe468","undefined4","0x0","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269dc5","01b026e0","DAT_01b026e0","undefined4","0x3f570a3d","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269de8","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269e88","01bb9b2c","DAT_01bb9b2c","undefined8","0x3f8000003f800000","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269e93","01bb9b34","DAT_01bb9b34","undefined4","0x3f800000","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269e9b","01ae2c40","s_EquipSystem\Upgrade_Slot.tga_01ae2c40","string","EquipSystem\Upgrade_Slot.tga","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269ec6","01ae2c40","s_EquipSystem\Upgrade_Slot.tga_01ae2c40","string","EquipSystem\Upgrade_Slot.tga","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269ecb","01bfbd40","DAT_01bfbd40","undefined1","0x0","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269f38","01bee890","DAT_01bee890","undefined4","0x0","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269f3e","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269fe3","01bee890","DAT_01bee890","undefined4","0x0","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","01269fe9","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","0126a01b","01ae8aac","s_Item_Make\Make_ani_gauge_pixel.t_01ae8aac","string","Item_Make\Make_ani_gauge_pixel.tga","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","0126a025","01ae2c40","s_EquipSystem\Upgrade_Slot.tga_01ae2c40","string","EquipSystem\Upgrade_Slot.tga","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","0126a061","019ec8ec","PTR_fmaxf_019ec8ec","pointer","76b78a90","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","0126a117","01ae673c","DAT_01ae673c","undefined4","0x122b370","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_012696e0","012696e0","0126a24c","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreSlotAndGaugeControls.original.c"
"FUN_0126a270","0126a270","0126a28d","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreIconBackgrounds.original.c"
"FUN_0126a270","0126a270","0126a298","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\RestoreTab\BuildRestoreIconBackgrounds.original.c"
"FUN_0126a270","0126a270","0126a2a8","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreIconBackgrounds.original.c"
"FUN_0126a270","0126a270","0126a3c9","01bb9b2c","DAT_01bb9b2c","undefined8","0x3f8000003f800000","decompiled\RestoreTab\BuildRestoreIconBackgrounds.original.c"
"FUN_0126a270","0126a270","0126a3d4","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\RestoreTab\BuildRestoreIconBackgrounds.original.c"
"FUN_0126a270","0126a270","0126a3d9","01bee890","DAT_01bee890","undefined4","0x0","decompiled\RestoreTab\BuildRestoreIconBackgrounds.original.c"
"FUN_0126a270","0126a270","0126a3df","01bb9b34","DAT_01bb9b34","undefined4","0x3f800000","decompiled\RestoreTab\BuildRestoreIconBackgrounds.original.c"
"FUN_0126a270","0126a270","0126a3e7","01ae8b0c","s_EquipSystem\Upgrade_IC_BG.tga_01ae8b0c","string","EquipSystem\Upgrade_IC_BG.tga","decompiled\RestoreTab\BuildRestoreIconBackgrounds.original.c"
"FUN_0126a270","0126a270","0126a415","01ae8b0c","s_EquipSystem\Upgrade_IC_BG.tga_01ae8b0c","string","EquipSystem\Upgrade_IC_BG.tga","decompiled\RestoreTab\BuildRestoreIconBackgrounds.original.c"
"FUN_0126a270","0126a270","0126a41a","01bfbd40","DAT_01bfbd40","undefined1","0x0","decompiled\RestoreTab\BuildRestoreIconBackgrounds.original.c"
"FUN_0126a270","0126a270","0126a48a","01bee890","DAT_01bee890","undefined4","0x0","decompiled\RestoreTab\BuildRestoreIconBackgrounds.original.c"
"FUN_0126a270","0126a270","0126a490","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\RestoreTab\BuildRestoreIconBackgrounds.original.c"
"FUN_0126a270","0126a270","0126a4e3","01bfe468","DAT_01bfe468","undefined4","0x0","decompiled\RestoreTab\BuildRestoreIconBackgrounds.original.c"
"FUN_0126a270","0126a270","0126a4e8","01bb9b2c","DAT_01bb9b2c","undefined8","0x3f8000003f800000","decompiled\RestoreTab\BuildRestoreIconBackgrounds.original.c"
"FUN_0126a270","0126a270","0126a4f8","01bb9b34","DAT_01bb9b34","undefined4","0x3f800000","decompiled\RestoreTab\BuildRestoreIconBackgrounds.original.c"
"FUN_0126a270","0126a270","0126a4fd","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\BuildRestoreIconBackgrounds.original.c"
"FUN_0126a270","0126a270","0126a57d","01ae673c","DAT_01ae673c","undefined4","0x122b370","decompiled\RestoreTab\BuildRestoreIconBackgrounds.original.c"
"FUN_0126a270","0126a270","0126a687","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreIconBackgrounds.original.c"
"FUN_0126a6b0","0126a6b0","0126a6ba","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\RenderRestoreGradeText.original.c"
"FUN_0126a6b0","0126a6b0","0126a6c7","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\RestoreTab\RenderRestoreGradeText.original.c"
"FUN_0126a6b0","0126a6b0","0126a6d7","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\RenderRestoreGradeText.original.c"
"FUN_0126a6b0","0126a6b0","0126a6df","01bfb2b4","DAT_01bfb2b4","undefined4","0x0","decompiled\RestoreTab\RenderRestoreGradeText.original.c"
"FUN_0126a6b0","0126a6b0","0126a7a3","01bfb2b4","DAT_01bfb2b4","undefined4","0x0","decompiled\RestoreTab\RenderRestoreGradeText.original.c"
"FUN_0126a6b0","0126a6b0","0126a8a0","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\RenderRestoreGradeText.original.c"
"FUN_0126a6b0","0126a6b0","0126a8d6","01adab20","u_%d.%02d_01adab20","unicode","%d.%02d","decompiled\RestoreTab\RenderRestoreGradeText.original.c"
"FUN_0126a6b0","0126a6b0","0126a93a","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\RenderRestoreGradeText.original.c"
"FUN_0126a6b0","0126a6b0","0126aa45","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\RenderRestoreGradeText.original.c"
"FUN_0126a6b0","0126a6b0","0126aa79","01ace96c","u_%d/%d_01ace96c","unicode","%d/%d","decompiled\RestoreTab\RenderRestoreGradeText.original.c"
"FUN_0126a6b0","0126a6b0","0126aab9","01bfb258","DAT_01bfb258","undefined4","0x0","decompiled\RestoreTab\RenderRestoreGradeText.original.c"
"FUN_0126a6b0","0126a6b0","0126aacc","01ae8af0","s_EQUIPSYSTEM_UPGRADE_GRADE_01ae8af0","string","EQUIPSYSTEM_UPGRADE_GRADE","decompiled\RestoreTab\RenderRestoreGradeText.original.c"
"FUN_0126a6b0","0126a6b0","0126ab54","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\RenderRestoreGradeText.original.c"
"FUN_0126a6b0","0126a6b0","0126abd4","01bfb258","DAT_01bfb258","undefined4","0x0","decompiled\RestoreTab\RenderRestoreGradeText.original.c"
"FUN_0126a6b0","0126a6b0","0126abe7","01ae8af0","s_EQUIPSYSTEM_UPGRADE_GRADE_01ae8af0","string","EQUIPSYSTEM_UPGRADE_GRADE","decompiled\RestoreTab\RenderRestoreGradeText.original.c"
"FUN_0126a6b0","0126a6b0","0126ac69","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\RenderRestoreGradeText.original.c"
"FUN_0126a6b0","0126a6b0","0126ad88","01bfb8c4","DAT_01bfb8c4","undefined4","0x0","decompiled\RestoreTab\RenderRestoreGradeText.original.c"
"FUN_0126a6b0","0126a6b0","0126add3","01bfb8c4","DAT_01bfb8c4","undefined4","0x0","decompiled\RestoreTab\RenderRestoreGradeText.original.c"
"FUN_0126a6b0","0126a6b0","0126ae0c","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\RenderRestoreGradeText.original.c"
"FUN_0126ae30","0126ae30","0126ae4d","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126ae58","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126ae68","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126aefe","01bb9b2c","DAT_01bb9b2c","undefined8","0x3f8000003f800000","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126af09","01bb9b34","DAT_01bb9b34","undefined4","0x3f800000","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126af11","01ae8b2c","s_EquipSystem\glow_bg.tga_01ae8b2c","string","EquipSystem\glow_bg.tga","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126af39","01ae8b2c","s_EquipSystem\glow_bg.tga_01ae8b2c","string","EquipSystem\glow_bg.tga","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126af3e","01bfbd40","DAT_01bfbd40","undefined1","0x0","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126afab","01bee890","DAT_01bee890","undefined4","0x0","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126afb1","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126b00f","01bfe468","DAT_01bfe468","undefined4","0x0","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126b014","01b02744","DAT_01b02744","undefined4","0x3f7ae148","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126b031","01ad3990","u_0_/_0_01ad3990","unicode","0 / 0","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126b093","01bfe468","DAT_01bfe468","undefined4","0x0","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126b09b","01b025d4","DAT_01b025d4","undefined4","0x3ea8a8a9","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126b0a6","01b026e0","DAT_01b026e0","undefined4","0x3f570a3d","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126b0c0","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126b16f","01bee890","DAT_01bee890","undefined4","0x0","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126b175","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126b1a7","01ae8aac","s_Item_Make\Make_ani_gauge_pixel.t_01ae8aac","string","Item_Make\Make_ani_gauge_pixel.tga","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126b1b1","01ae2c40","s_EquipSystem\Upgrade_Slot.tga_01ae2c40","string","EquipSystem\Upgrade_Slot.tga","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126b1ed","019ec8ec","PTR_fmaxf_019ec8ec","pointer","76b78a90","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126ae30","0126ae30","0126b2bd","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreGlowAndTargetSlot.original.c"
"FUN_0126b2e0","0126b2e0","0126b2ea","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreUpgradeText.original.c"
"FUN_0126b2e0","0126b2e0","0126b2f4","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\RestoreTab\BuildRestoreUpgradeText.original.c"
"FUN_0126b2e0","0126b2e0","0126b304","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreUpgradeText.original.c"
"FUN_0126b2e0","0126b2e0","0126b330","01bb9b2c","DAT_01bb9b2c","undefined8","0x3f8000003f800000","decompiled\RestoreTab\BuildRestoreUpgradeText.original.c"
"FUN_0126b2e0","0126b2e0","0126b33a","01bfe468","DAT_01bfe468","undefined4","0x0","decompiled\RestoreTab\BuildRestoreUpgradeText.original.c"
"FUN_0126b2e0","0126b2e0","0126b33f","01bfb258","DAT_01bfb258","undefined4","0x0","decompiled\RestoreTab\BuildRestoreUpgradeText.original.c"
"FUN_0126b2e0","0126b2e0","0126b34b","01bb9b34","DAT_01bb9b34","undefined4","0x3f800000","decompiled\RestoreTab\BuildRestoreUpgradeText.original.c"
"FUN_0126b2e0","0126b2e0","0126b379","01ae8b74","s_EQUIPSYSTEM_UPGRADE_01ae8b74","string","EQUIPSYSTEM_UPGRADE","decompiled\RestoreTab\BuildRestoreUpgradeText.original.c"
"FUN_0126b2e0","0126b2e0","0126b3fd","01bfb258","DAT_01bfb258","undefined4","0x0","decompiled\RestoreTab\BuildRestoreUpgradeText.original.c"
"FUN_0126b2e0","0126b2e0","0126b417","01ae8b74","s_EQUIPSYSTEM_UPGRADE_01ae8b74","string","EQUIPSYSTEM_UPGRADE","decompiled\RestoreTab\BuildRestoreUpgradeText.original.c"
"FUN_0126b2e0","0126b2e0","0126b4da","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\BuildRestoreUpgradeText.original.c"
"FUN_0126b2e0","0126b2e0","0126b4eb","01bee890","DAT_01bee890","undefined4","0x0","decompiled\RestoreTab\BuildRestoreUpgradeText.original.c"
"FUN_0126b2e0","0126b2e0","0126b4f6","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\RestoreTab\BuildRestoreUpgradeText.original.c"
"FUN_0126b2e0","0126b2e0","0126b555","01bee890","DAT_01bee890","undefined4","0x0","decompiled\RestoreTab\BuildRestoreUpgradeText.original.c"
"FUN_0126b2e0","0126b2e0","0126b55d","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\RestoreTab\BuildRestoreUpgradeText.original.c"
"FUN_0126b2e0","0126b2e0","0126b58f","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreUpgradeText.original.c"
"FUN_0126b5b0","0126b5b0","0126b5ba","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreResultEffect.original.c"
"FUN_0126b5b0","0126b5b0","0126b5c4","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\RestoreTab\BuildRestoreResultEffect.original.c"
"FUN_0126b5b0","0126b5b0","0126b5cf","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreResultEffect.original.c"
"FUN_0126b5b0","0126b5b0","0126b633","01ae8b4c","s_EquipSystem\Upgrade_Progress_Eff_01ae8b4c","string","EquipSystem\Upgrade_Progress_Effect.dds","decompiled\RestoreTab\BuildRestoreResultEffect.original.c"
"FUN_0126b5b0","0126b5b0","0126b642","01bee890","DAT_01bee890","undefined4","0x0","decompiled\RestoreTab\BuildRestoreResultEffect.original.c"
"FUN_0126b5b0","0126b5b0","0126b64a","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\RestoreTab\BuildRestoreResultEffect.original.c"
"FUN_0126b5b0","0126b5b0","0126b6f5","01ae4608","s_EquipSystem\Upgrade_Success_Effe_01ae4608","string","EquipSystem\Upgrade_Success_Effect.dds","decompiled\RestoreTab\BuildRestoreResultEffect.original.c"
"FUN_0126b5b0","0126b5b0","0126b704","01bee890","DAT_01bee890","undefined4","0x0","decompiled\RestoreTab\BuildRestoreResultEffect.original.c"
"FUN_0126b5b0","0126b5b0","0126b70c","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\RestoreTab\BuildRestoreResultEffect.original.c"
"FUN_0126b5b0","0126b5b0","0126b7b7","01ae8bac","s_EquipSystem\Upgrade_Destroy_Effe_01ae8bac","string","EquipSystem\Upgrade_Destroy_Effect.dds","decompiled\RestoreTab\BuildRestoreResultEffect.original.c"
"FUN_0126b5b0","0126b5b0","0126b7c6","01bee890","DAT_01bee890","undefined4","0x0","decompiled\RestoreTab\BuildRestoreResultEffect.original.c"
"FUN_0126b5b0","0126b5b0","0126b7ce","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\RestoreTab\BuildRestoreResultEffect.original.c"
"FUN_0126b5b0","0126b5b0","0126b820","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreResultEffect.original.c"
"FUN_0126b830","0126b830","0126b83a","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreConnectionLines.original.c"
"FUN_0126b830","0126b830","0126b844","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\RestoreTab\BuildRestoreConnectionLines.original.c"
"FUN_0126b830","0126b830","0126b84f","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreConnectionLines.original.c"
"FUN_0126b830","0126b830","0126b8ed","01ae8aac","s_Item_Make\Make_ani_gauge_pixel.t_01ae8aac","string","Item_Make\Make_ani_gauge_pixel.tga","decompiled\RestoreTab\BuildRestoreConnectionLines.original.c"
"FUN_0126b830","0126b830","0126b8fd","01ae8b88","s_EquipSystem\Upgrade_Empty_Line.t_01ae8b88","string","EquipSystem\Upgrade_Empty_Line.tga","decompiled\RestoreTab\BuildRestoreConnectionLines.original.c"
"FUN_0126b830","0126b830","0126b943","019ec8ec","PTR_fmaxf_019ec8ec","pointer","76b78a90","decompiled\RestoreTab\BuildRestoreConnectionLines.original.c"
"FUN_0126b830","0126b830","0126ba3e","01ae8aac","s_Item_Make\Make_ani_gauge_pixel.t_01ae8aac","string","Item_Make\Make_ani_gauge_pixel.tga","decompiled\RestoreTab\BuildRestoreConnectionLines.original.c"
"FUN_0126b830","0126b830","0126ba4e","01ae8b88","s_EquipSystem\Upgrade_Empty_Line.t_01ae8b88","string","EquipSystem\Upgrade_Empty_Line.tga","decompiled\RestoreTab\BuildRestoreConnectionLines.original.c"
"FUN_0126b830","0126b830","0126ba94","019ec8ec","PTR_fmaxf_019ec8ec","pointer","76b78a90","decompiled\RestoreTab\BuildRestoreConnectionLines.original.c"
"FUN_0126b830","0126b830","0126bb06","01ae8bec","s_EquipSystem\Upgrade_Line_horizon_01ae8bec","string","EquipSystem\Upgrade_Line_horizontal.tga","decompiled\RestoreTab\BuildRestoreConnectionLines.original.c"
